OBJECTID *;ESTADO_SUPERFICIAL;FECHA_ESTADO;CalCodigo *
74630;SATISFACTORIO;31/12/2024;148779
74631;SATISFACTORIO;31/12/2024;360682
74632;SATISFACTORIO;31/12/2024;902228
74633;SATISFACTORIO;31/12/2024;91019802
74634;SATISFACTORIO;31/12/2024;148443
74635;BUENO;31/12/2024;460281
74636;SATISFACTORIO;31/12/2024;183908
74637;SATISFACTORIO;31/12/2024;144123
74638;GRAVE;31/12/2024;506602
74639;SATISFACTORIO;31/12/2024;140294
74640;SATISFACTORIO;31/12/2024;138360
74641;SATISFACTORIO;31/12/2024;91020339
74642;GRAVE;31/12/2024;91019596
74643;BUENO;31/12/2024;138369
74644;SATISFACTORIO;31/12/2024;513404
74645;SATISFACTORIO;31/12/2024;148397
74646;SATISFACTORIO;31/12/2024;144272
74647;JUSTO;31/12/2024;24119849
74648;BUENO;31/12/2024;452137
74649;SATISFACTORIO;31/12/2024;146844
74650;BUENO;31/12/2024;207816
74651;GRAVE;31/12/2024;299244
74652;BUENO;31/12/2024;354763
74653;SATISFACTORIO;31/12/2024;302747
74654;BUENO;31/12/2024;170421
74655;BUENO;31/12/2024;144795
74656;SATISFACTORIO;31/12/2024;201689
74657;SATISFACTORIO;31/12/2024;145758
74658;SATISFACTORIO;31/12/2024;443694
74659;BUENO;31/12/2024;211779
74660;SATISFACTORIO;31/12/2024;91011777
74661;SATISFACTORIO;31/12/2024;293231
74662;SATISFACTORIO;31/12/2024;201453
74663;SATISFACTORIO;31/12/2024;412384
74664;BUENO;31/12/2024;150125
74665;SATISFACTORIO;31/12/2024;183472
74666;SATISFACTORIO;31/12/2024;203365
74667;SATISFACTORIO;31/12/2024;91010427
74668;BUENO;31/12/2024;171735
74669;GRAVE;31/12/2024;299561
74670;BUENO;31/12/2024;472877
74671;GRAVE;31/12/2024;449887
74672;SATISFACTORIO;31/12/2024;459933
74673;BUENO;31/12/2024;139506
74674;BUENO;31/12/2024;141551
74675;SATISFACTORIO;31/12/2024;139244
74676;SATISFACTORIO;31/12/2024;601296
74677;SATISFACTORIO;31/12/2024;323514
74678;SATISFACTORIO;31/12/2024;166642
74679;SATISFACTORIO;31/12/2024;213995
74680;SATISFACTORIO;31/12/2024;91024267
74681;SATISFACTORIO;31/12/2024;522925
74682;SATISFACTORIO;31/12/2024;140158
74683;SATISFACTORIO;31/12/2024;143865
74684;GRAVE;31/12/2024;91024081
74685;SATISFACTORIO;31/12/2024;200083
74686;BUENO;31/12/2024;452593
74687;SATISFACTORIO;31/12/2024;529907
74688;SATISFACTORIO;31/12/2024;503762
74689;SATISFACTORIO;31/12/2024;524918
74690;SATISFACTORIO;31/12/2024;418515
74691;BUENO;31/12/2024;451049
74692;SATISFACTORIO;31/12/2024;410069
74693;SATISFACTORIO;31/12/2024;151860
74694;BUENO;31/12/2024;297603
74695;JUSTO;31/12/2024;463810
74696;SATISFACTORIO;31/12/2024;178170
74697;SATISFACTORIO;31/12/2024;151796
74698;BUENO;31/12/2024;207765
74699;SATISFACTORIO;31/12/2024;91015185
74700;SATISFACTORIO;31/12/2024;504126
74701;SATISFACTORIO;31/12/2024;515766
74702;BUENO;31/12/2024;452010
74703;BUENO;31/12/2024;146979
74704;SATISFACTORIO;31/12/2024;157998
74705;SATISFACTORIO;31/12/2024;139398
74706;JUSTO;31/12/2024;360718
74707;SATISFACTORIO;31/12/2024;181403
74708;BUENO;31/12/2024;91017423
74709;BUENO;31/12/2024;453282
74710;BUENO;31/12/2024;145218
74711;SATISFACTORIO;31/12/2024;157179
74712;SATISFACTORIO;31/12/2024;419602
74713;BUENO;31/12/2024;202829
74714;SATISFACTORIO;31/12/2024;187561
74715;BUENO;31/12/2024;365887
74716;BUENO;31/12/2024;414850
74717;JUSTO;31/12/2024;91015814
74718;GRAVE;31/12/2024;91016056
74719;SATISFACTORIO;31/12/2024;2506168
74720;SATISFACTORIO;31/12/2024;153892
74721;SATISFACTORIO;31/12/2024;202558
74722;BUENO;31/12/2024;91030321
74723;SATISFACTORIO;31/12/2024;189259
74724;POBRE;31/12/2024;204300
74725;SATISFACTORIO;31/12/2024;522590
74726;BUENO;31/12/2024;457601
74727;SATISFACTORIO;31/12/2024;91013029
74728;SATISFACTORIO;31/12/2024;166122
74729;BUENO;31/12/2024;144838
74730;SATISFACTORIO;31/12/2024;182448
74731;BUENO;31/12/2024;454901
74732;SATISFACTORIO;31/12/2024;200504
74733;SATISFACTORIO;31/12/2024;24122432
74734;BUENO;31/12/2024;417652
74735;SATISFACTORIO;31/12/2024;530113
74736;BUENO;31/12/2024;167602
74737;SATISFACTORIO;31/12/2024;149353
74738;SATISFACTORIO;31/12/2024;472614
74739;BUENO;31/12/2024;294762
74740;SATISFACTORIO;31/12/2024;168468
74741;SATISFACTORIO;31/12/2024;180607
74742;SATISFACTORIO;31/12/2024;177787
74743;SATISFACTORIO;31/12/2024;140855
74744;GRAVE;31/12/2024;91015982
74745;SATISFACTORIO;31/12/2024;168304
74746;SATISFACTORIO;31/12/2024;178615
74747;SATISFACTORIO;31/12/2024;168303
74748;SATISFACTORIO;31/12/2024;410261
74749;BUENO;31/12/2024;91030621
74750;SATISFACTORIO;31/12/2024;517522
74751;BUENO;31/12/2024;454973
74752;SATISFACTORIO;31/12/2024;161897
74753;SATISFACTORIO;31/12/2024;91017116
74754;SATISFACTORIO;31/12/2024;91013769
74755;SATISFACTORIO;31/12/2024;527457
74756;SATISFACTORIO;31/12/2024;440251
74757;SATISFACTORIO;31/12/2024;180901
74758;JUSTO;31/12/2024;293155
74759;SATISFACTORIO;31/12/2024;184443
74760;SATISFACTORIO;31/12/2024;91029240
74761;SATISFACTORIO;31/12/2024;167753
74762;BUENO;31/12/2024;210602
74763;SATISFACTORIO;31/12/2024;471129
74764;SATISFACTORIO;31/12/2024;205320
74765;SATISFACTORIO;31/12/2024;179588
74766;BUENO;31/12/2024;204771
74767;BUENO;31/12/2024;352912
74768;BUENO;31/12/2024;463783
74769;8;31/12/2024;458521
74770;BUENO;31/12/2024;208467
74771;JUSTO;31/12/2024;296322
74772;SATISFACTORIO;31/12/2024;178330
74773;JUSTO;31/12/2024;530432
74774;BUENO;31/12/2024;91022420
74775;SATISFACTORIO;31/12/2024;189842
74776;BUENO;31/12/2024;451810
74777;BUENO;31/12/2024;189522
74778;SATISFACTORIO;31/12/2024;526306
74779;BUENO;31/12/2024;292631
74780;GRAVE;31/12/2024;302789
74781;SATISFACTORIO;31/12/2024;183219
74782;SATISFACTORIO;31/12/2024;161899
74783;SATISFACTORIO;31/12/2024;205485
74784;SATISFACTORIO;31/12/2024;180832
74785;BUENO;31/12/2024;180364
74786;BUENO;31/12/2024;91022517
74787;SATISFACTORIO;31/12/2024;149622
74788;SATISFACTORIO;31/12/2024;410396
74789;BUENO;31/12/2024;447807
74790;SATISFACTORIO;31/12/2024;91024265
74791;SATISFACTORIO;31/12/2024;414751
74792;BUENO;31/12/2024;453120
74793;SATISFACTORIO;31/12/2024;204408
74794;BUENO;31/12/2024;460146
74795;SATISFACTORIO;31/12/2024;169925
74796;SATISFACTORIO;31/12/2024;91029600
74797;SATISFACTORIO;31/12/2024;139248
74798;SATISFACTORIO;31/12/2024;363878
74799;JUSTO;31/12/2024;152990
74800;SATISFACTORIO;31/12/2024;188664
74801;BUENO;31/12/2024;291391
74802;GRAVE;31/12/2024;91024063
74803;BUENO;31/12/2024;147060
74804;SATISFACTORIO;31/12/2024;177097
74805;GRAVE;31/12/2024;297328
74806;GRAVE;31/12/2024;91010567
74807;GRAVE;31/12/2024;295283
74808;BUENO;31/12/2024;460431
74809;MUY POBRE;31/12/2024;424216
74810;SATISFACTORIO;31/12/2024;166712
74811;SATISFACTORIO;31/12/2024;360505
74812;SATISFACTORIO;31/12/2024;325466
74813;SATISFACTORIO;31/12/2024;24123112
74814;SATISFACTORIO;31/12/2024;178475
74815;SATISFACTORIO;31/12/2024;136414
74816;JUSTO;31/12/2024;369371
74817;SATISFACTORIO;31/12/2024;383682
74818;SATISFACTORIO;31/12/2024;323366
74819;SATISFACTORIO;31/12/2024;161671
74820;SATISFACTORIO;31/12/2024;144277
74821;SATISFACTORIO;31/12/2024;176453
74822;BUENO;31/12/2024;297480
74823;SATISFACTORIO;31/12/2024;91013043
74824;SATISFACTORIO;31/12/2024;368741
74825;BUENO;31/12/2024;183322
74826;SATISFACTORIO;31/12/2024;91029615
74827;SATISFACTORIO;31/12/2024;91011854
74828;SATISFACTORIO;31/12/2024;24120938
74829;SATISFACTORIO;31/12/2024;151768
74830;GRAVE;31/12/2024;444972
74831;JUSTO;31/12/2024;367551
74832;SATISFACTORIO;31/12/2024;202988
74833;GRAVE;31/12/2024;189401
74834;SATISFACTORIO;31/12/2024;368157
74835;SATISFACTORIO;31/12/2024;91033042
74836;BUENO;31/12/2024;452944
74837;SATISFACTORIO;31/12/2024;188962
74838;BUENO;31/12/2024;148922
74839;SATISFACTORIO;31/12/2024;91017766
74840;SATISFACTORIO;31/12/2024;176240
74841;SATISFACTORIO;31/12/2024;168091
74842;SATISFACTORIO;31/12/2024;184192
74843;BUENO;31/12/2024;424009
74844;SATISFACTORIO;31/12/2024;178910
74845;SATISFACTORIO;31/12/2024;443718
74846;SATISFACTORIO;31/12/2024;412725
74847;SATISFACTORIO;31/12/2024;145463
74848;SATISFACTORIO;31/12/2024;91024185
74849;SATISFACTORIO;31/12/2024;91016844
74850;BUENO;31/12/2024;206883
74851;SATISFACTORIO;31/12/2024;388888
74852;BUENO;31/12/2024;203619
74853;SATISFACTORIO;31/12/2024;91029253
74854;SATISFACTORIO;31/12/2024;138798
74855;BUENO;31/12/2024;453695
74856;SATISFACTORIO;31/12/2024;298293
74857;BUENO;31/12/2024;91017398
74858;SATISFACTORIO;31/12/2024;150416
74859;BUENO;31/12/2024;445601
74860;POBRE;31/12/2024;91026489
74861;SATISFACTORIO;31/12/2024;144330
74862;BUENO;31/12/2024;300862
74863;GRAVE;31/12/2024;91021717
74864;SATISFACTORIO;31/12/2024;138919
74865;BUENO;31/12/2024;448180
74866;BUENO;31/12/2024;367636
74867;JUSTO;31/12/2024;170003
74868;SATISFACTORIO;31/12/2024;479465
74869;SATISFACTORIO;31/12/2024;142280
74870;SATISFACTORIO;31/12/2024;91010409
74871;SATISFACTORIO;31/12/2024;813533
74872;SATISFACTORIO;31/12/2024;91010755
74873;GRAVE;31/12/2024;474635
74874;SATISFACTORIO;31/12/2024;444073
74875;BUENO;31/12/2024;143790
74876;BUENO;31/12/2024;202021
74877;SATISFACTORIO;31/12/2024;168476
74878;GRAVE;31/12/2024;91029283
74879;SATISFACTORIO;31/12/2024;202241
74880;BUENO;31/12/2024;292493
74881;SATISFACTORIO;31/12/2024;91013733
74882;SATISFACTORIO;31/12/2024;472538
74883;SATISFACTORIO;31/12/2024;176715
74884;SATISFACTORIO;31/12/2024;138864
74885;BUENO;31/12/2024;460266
74886;SATISFACTORIO;31/12/2024;91015436
74887;SATISFACTORIO;31/12/2024;151545
74888;SATISFACTORIO;31/12/2024;168840
74889;SATISFACTORIO;31/12/2024;151987
74890;SATISFACTORIO;31/12/2024;91012668
74891;BUENO;31/12/2024;360457
74892;SATISFACTORIO;31/12/2024;181305
74893;BUENO;31/12/2024;321297
74894;BUENO;31/12/2024;91021699
74895;SATISFACTORIO;31/12/2024;490947
74896;SATISFACTORIO;31/12/2024;298269
74897;SATISFACTORIO;31/12/2024;180727
74898;SATISFACTORIO;31/12/2024;136940
74899;SATISFACTORIO;31/12/2024;180550
74900;SATISFACTORIO;31/12/2024;412145
74901;SATISFACTORIO;31/12/2024;91022528
74902;BUENO;31/12/2024;203156
74903;SATISFACTORIO;31/12/2024;509525
74904;SATISFACTORIO;31/12/2024;454568
74905;SATISFACTORIO;31/12/2024;150406
74906;SATISFACTORIO;31/12/2024;321180
74907;SATISFACTORIO;31/12/2024;151834
74908;GRAVE;31/12/2024;479276
74909;GRAVE;31/12/2024;490378
74910;SATISFACTORIO;31/12/2024;181417
74911;BUENO;31/12/2024;457433
74912;SATISFACTORIO;31/12/2024;201768
74913;SATISFACTORIO;31/12/2024;91029611
74914;SATISFACTORIO;31/12/2024;167389
74915;SATISFACTORIO;31/12/2024;350258
74916;SATISFACTORIO;31/12/2024;138959
74917;SATISFACTORIO;31/12/2024;520708
74918;SATISFACTORIO;31/12/2024;472017
74919;GRAVE;31/12/2024;91016455
74920;BUENO;31/12/2024;810031
74921;SATISFACTORIO;31/12/2024;158429
74922;SATISFACTORIO;31/12/2024;180958
74923;GRAVE;31/12/2024;91021629
74924;BUENO;31/12/2024;203258
74925;BUENO;31/12/2024;143800
74926;BUENO;31/12/2024;140358
74927;SATISFACTORIO;31/12/2024;522310
74928;SATISFACTORIO;31/12/2024;136967
74929;BUENO;31/12/2024;139492
74930;SATISFACTORIO;31/12/2024;533690
74931;SATISFACTORIO;31/12/2024;159765
74932;BUENO;31/12/2024;206403
74933;SATISFACTORIO;31/12/2024;414071
74934;SATISFACTORIO;31/12/2024;157704
74935;BUENO;31/12/2024;149987
74936;SATISFACTORIO;31/12/2024;91021021
74937;SATISFACTORIO;31/12/2024;206562
74938;SATISFACTORIO;31/12/2024;142848
74939;SATISFACTORIO;31/12/2024;91012077
74940;SATISFACTORIO;31/12/2024;139127
74941;BUENO;31/12/2024;91017365
74942;POBRE;31/12/2024;183388
74943;SATISFACTORIO;31/12/2024;91010575
74944;BUENO;31/12/2024;172472
74945;BUENO;31/12/2024;208122
74946;BUENO;31/12/2024;212186
74947;SATISFACTORIO;31/12/2024;151719
74948;SATISFACTORIO;31/12/2024;159994
74949;SATISFACTORIO;31/12/2024;323102
74950;SATISFACTORIO;31/12/2024;91020059
74951;SATISFACTORIO;31/12/2024;151819
74952;SATISFACTORIO;31/12/2024;168474
74953;GRAVE;31/12/2024;91023505
74954;SATISFACTORIO;31/12/2024;181325
74955;SATISFACTORIO;31/12/2024;162287
74956;BUENO;31/12/2024;292768
74957;SATISFACTORIO;31/12/2024;167180
74958;BUENO;31/12/2024;91024138
74959;SATISFACTORIO;31/12/2024;463411
74960;SATISFACTORIO;31/12/2024;603660
74961;BUENO;31/12/2024;91026834
74962;SATISFACTORIO;31/12/2024;902665
74963;SATISFACTORIO;31/12/2024;152126
74964;SATISFACTORIO;31/12/2024;185030
74965;SATISFACTORIO;31/12/2024;179943
74966;SATISFACTORIO;31/12/2024;503704
74967;SATISFACTORIO;31/12/2024;140256
74968;SATISFACTORIO;31/12/2024;148887
74969;SATISFACTORIO;31/12/2024;167598
74970;SATISFACTORIO;31/12/2024;91020205
74971;SATISFACTORIO;31/12/2024;168376
74972;SATISFACTORIO;31/12/2024;459156
74973;SATISFACTORIO;31/12/2024;91029610
74974;BUENO;31/12/2024;91017567
74975;SATISFACTORIO;31/12/2024;511422
74976;BUENO;31/12/2024;143983
74977;12;31/12/2024;91019955
74978;SATISFACTORIO;31/12/2024;507839
74979;SATISFACTORIO;31/12/2024;602135
74980;SATISFACTORIO;31/12/2024;182351
74981;SATISFACTORIO;31/12/2024;157997
74982;SATISFACTORIO;31/12/2024;158110
74983;SATISFACTORIO;31/12/2024;176155
74984;BUENO;31/12/2024;477040
74985;GRAVE;31/12/2024;152420
74986;BUENO;31/12/2024;453147
74987;SATISFACTORIO;31/12/2024;422251
74988;SATISFACTORIO;31/12/2024;24120262
74989;BUENO;31/12/2024;444124
74990;SATISFACTORIO;31/12/2024;136865
74991;BUENO;31/12/2024;211263
74992;GRAVE;31/12/2024;360262
74993;BUENO;31/12/2024;357786
74994;JUSTO;31/12/2024;454079
74995;JUSTO;31/12/2024;808786
74996;SATISFACTORIO;31/12/2024;509999
74997;BUENO;31/12/2024;208599
74998;SATISFACTORIO;31/12/2024;170753
74999;SATISFACTORIO;31/12/2024;182754
75000;SATISFACTORIO;31/12/2024;214829
75001;BUENO;31/12/2024;298730
75002;GRAVE;31/12/2024;209234
75003;SATISFACTORIO;31/12/2024;182104
75004;POBRE;31/12/2024;91020069
75005;BUENO;31/12/2024;448634
75006;BUENO;31/12/2024;91017607
75007;MUY POBRE;31/12/2024;167452
75008;SATISFACTORIO;31/12/2024;157571
75009;SATISFACTORIO;31/12/2024;204120
75010;SATISFACTORIO;31/12/2024;91022529
75011;BUENO;31/12/2024;91022518
75012;BUENO;31/12/2024;459759
75013;SATISFACTORIO;31/12/2024;185082
75014;SATISFACTORIO;31/12/2024;91012907
75015;SATISFACTORIO;31/12/2024;151703
75016;BUENO;31/12/2024;167608
75017;SATISFACTORIO;31/12/2024;91014030
75018;SATISFACTORIO;31/12/2024;188598
75019;SATISFACTORIO;31/12/2024;167685
75020;SATISFACTORIO;31/12/2024;167613
75021;SATISFACTORIO;31/12/2024;91014436
75022;SATISFACTORIO;31/12/2024;306891
75023;SATISFACTORIO;31/12/2024;509438
75024;SATISFACTORIO;31/12/2024;181594
75025;SATISFACTORIO;31/12/2024;362058
75026;SATISFACTORIO;31/12/2024;454169
75027;SATISFACTORIO;31/12/2024;178629
75028;SATISFACTORIO;31/12/2024;168336
75029;SATISFACTORIO;31/12/2024;143110
75030;SATISFACTORIO;31/12/2024;442990
75031;SATISFACTORIO;31/12/2024;450721
75032;BUENO;31/12/2024;530205
75033;SATISFACTORIO;31/12/2024;136699
75034;SATISFACTORIO;31/12/2024;167563
75035;BUENO;31/12/2024;290059
75036;BUENO;31/12/2024;176719
75037;GRAVE;31/12/2024;91015584
75038;BUENO;31/12/2024;91011279
75039;BUENO;31/12/2024;91017384
75040;SATISFACTORIO;31/12/2024;179873
75041;BUENO;31/12/2024;464620
75042;SATISFACTORIO;31/12/2024;412159
75043;SATISFACTORIO;31/12/2024;353923
75044;SATISFACTORIO;31/12/2024;356883
75045;BUENO;31/12/2024;149351
75046;SATISFACTORIO;31/12/2024;529289
75047;SATISFACTORIO;31/12/2024;91033203
75048;SATISFACTORIO;31/12/2024;181323
75049;SATISFACTORIO;31/12/2024;24120267
75050;SATISFACTORIO;31/12/2024;147226
75051;SATISFACTORIO;31/12/2024;149087
75052;BUENO;31/12/2024;207894
75053;BUENO;31/12/2024;207723
75054;SATISFACTORIO;31/12/2024;146383
75055;BUENO;31/12/2024;475364
75056;SATISFACTORIO;31/12/2024;512850
75057;BUENO;31/12/2024;204510
75058;JUSTO;31/12/2024;900536
75059;SATISFACTORIO;31/12/2024;182388
75060;GRAVE;31/12/2024;91023703
75061;SATISFACTORIO;31/12/2024;136920
75062;SATISFACTORIO;31/12/2024;600928
75063;BUENO;31/12/2024;803836
75064;SATISFACTORIO;31/12/2024;200200
75065;SATISFACTORIO;31/12/2024;302255
75066;SATISFACTORIO;31/12/2024;808042
75067;SATISFACTORIO;31/12/2024;158104
75068;BUENO;31/12/2024;352243
75069;SATISFACTORIO;31/12/2024;364670
75070;BUENO;31/12/2024;295274
75071;SATISFACTORIO;31/12/2024;138019
75072;BUENO;31/12/2024;147819
75073;SATISFACTORIO;31/12/2024;91021463
75074;SATISFACTORIO;31/12/2024;91011870
75075;BUENO;31/12/2024;154054
75076;SATISFACTORIO;31/12/2024;168730
75077;SATISFACTORIO;31/12/2024;151702
75078;BUENO;31/12/2024;202671
75079;BUENO;31/12/2024;169547
75080;JUSTO;31/12/2024;809511
75081;BUENO;31/12/2024;144114
75082;BUENO;31/12/2024;180323
75083;SATISFACTORIO;31/12/2024;203940
75084;SATISFACTORIO;31/12/2024;516591
75085;SATISFACTORIO;31/12/2024;183334
75086;SATISFACTORIO;31/12/2024;181405
75087;SATISFACTORIO;31/12/2024;167569
75088;BUENO;31/12/2024;91023204
75089;SATISFACTORIO;31/12/2024;145595
75090;SATISFACTORIO;31/12/2024;136787
75091;SATISFACTORIO;31/12/2024;368094
75092;SATISFACTORIO;31/12/2024;91013875
75093;SATISFACTORIO;31/12/2024;472004
75094;SATISFACTORIO;31/12/2024;166665
75095;BUENO;31/12/2024;448056
75096;SATISFACTORIO;31/12/2024;472196
75097;POBRE;31/12/2024;91012400
75098;BUENO;31/12/2024;211194
75099;GRAVE;31/12/2024;211404
75100;SATISFACTORIO;31/12/2024;91020882
75101;SATISFACTORIO;31/12/2024;91017956
75102;GRAVE;31/12/2024;91017498
75103;SATISFACTORIO;31/12/2024;157190
75104;SATISFACTORIO;31/12/2024;366996
75105;SATISFACTORIO;31/12/2024;91012972
75106;SATISFACTORIO;31/12/2024;189899
75107;SATISFACTORIO;31/12/2024;137225
75108;SATISFACTORIO;31/12/2024;182325
75109;SATISFACTORIO;31/12/2024;479851
75110;SATISFACTORIO;31/12/2024;201409
75111;GRAVE;31/12/2024;460179
75112;SATISFACTORIO;31/12/2024;142888
75113;SATISFACTORIO;31/12/2024;91029243
75114;BUENO;31/12/2024;296070
75115;SATISFACTORIO;31/12/2024;163408
75116;SATISFACTORIO;31/12/2024;91029247
75117;BUENO;31/12/2024;202015
75118;SATISFACTORIO;31/12/2024;179904
75119;POBRE;31/12/2024;491409
75120;SATISFACTORIO;31/12/2024;167809
75121;SATISFACTORIO;31/12/2024;158111
75122;GRAVE;31/12/2024;419008
75123;SATISFACTORIO;31/12/2024;454733
75124;SATISFACTORIO;31/12/2024;181261
75125;SATISFACTORIO;31/12/2024;184952
75126;SATISFACTORIO;31/12/2024;360673
75127;SATISFACTORIO;31/12/2024;178469
75128;SATISFACTORIO;31/12/2024;201214
75129;BUENO;31/12/2024;290655
75130;GRAVE;31/12/2024;362645
75131;SATISFACTORIO;31/12/2024;184559
75132;POBRE;31/12/2024;294816
75133;SATISFACTORIO;31/12/2024;139586
75134;SATISFACTORIO;31/12/2024;165429
75135;SATISFACTORIO;31/12/2024;188111
75136;SATISFACTORIO;31/12/2024;168799
75137;BUENO;31/12/2024;170770
75138;SATISFACTORIO;31/12/2024;152154
75139;BUENO;31/12/2024;447893
75140;GRAVE;31/12/2024;91023544
75141;SATISFACTORIO;31/12/2024;522548
75142;SATISFACTORIO;31/12/2024;24122094
75143;SATISFACTORIO;31/12/2024;140941
75144;BUENO;31/12/2024;454577
75145;SATISFACTORIO;31/12/2024;91031277
75146;BUENO;31/12/2024;169859
75147;SATISFACTORIO;31/12/2024;411954
75148;BUENO;31/12/2024;459120
75149;BUENO;31/12/2024;459168
75150;BUENO;31/12/2024;447528
75151;SATISFACTORIO;31/12/2024;530725
75152;POBRE;31/12/2024;140726
75153;8;31/12/2024;91019561
75154;SATISFACTORIO;31/12/2024;142184
75155;BUENO;31/12/2024;423736
75156;SATISFACTORIO;31/12/2024;411446
75157;SATISFACTORIO;31/12/2024;320051
75158;SATISFACTORIO;31/12/2024;142029
75159;SATISFACTORIO;31/12/2024;148471
75160;SATISFACTORIO;31/12/2024;320327
75161;SATISFACTORIO;31/12/2024;91020794
75162;SATISFACTORIO;31/12/2024;91030784
75163;SATISFACTORIO;31/12/2024;91010683
75164;GRAVE;31/12/2024;91023070
75165;SATISFACTORIO;31/12/2024;150572
75166;SATISFACTORIO;31/12/2024;151422
75167;SATISFACTORIO;31/12/2024;161825
75168;SATISFACTORIO;31/12/2024;148015
75169;BUENO;31/12/2024;91030318
75170;BUENO;31/12/2024;142544
75171;POBRE;31/12/2024;410239
75172;SATISFACTORIO;31/12/2024;24121499
75173;MUY POBRE;31/12/2024;166608
75174;SATISFACTORIO;31/12/2024;410941
75175;BUENO;31/12/2024;441669
75176;SATISFACTORIO;31/12/2024;158911
75177;SATISFACTORIO;31/12/2024;139903
75178;BUENO;31/12/2024;455990
75179;SATISFACTORIO;31/12/2024;159344
75180;BUENO;31/12/2024;296499
75181;SATISFACTORIO;31/12/2024;182903
75182;SATISFACTORIO;31/12/2024;295331
75183;SATISFACTORIO;31/12/2024;91032684
75184;BUENO;31/12/2024;506182
75185;JUSTO;31/12/2024;458182
75186;BUENO;31/12/2024;91022423
75187;SATISFACTORIO;31/12/2024;180975
75188;JUSTO;31/12/2024;812788
75189;BUENO;31/12/2024;91011253
75190;POBRE;31/12/2024;91024107
75191;BUENO;31/12/2024;141818
75192;SATISFACTORIO;31/12/2024;91022780
75193;SATISFACTORIO;31/12/2024;367256
75194;BUENO;31/12/2024;458008
75195;SATISFACTORIO;31/12/2024;322397
75196;SATISFACTORIO;31/12/2024;352129
75197;JUSTO;31/12/2024;91030461
75198;SATISFACTORIO;31/12/2024;180920
75199;SATISFACTORIO;31/12/2024;183179
75200;BUENO;31/12/2024;170453
75201;SATISFACTORIO;31/12/2024;168078
75202;BUENO;31/12/2024;295810
75203;BUENO;31/12/2024;358962
75204;BUENO;31/12/2024;461568
75205;GRAVE;31/12/2024;464197
75206;BUENO;31/12/2024;459588
75207;SATISFACTORIO;31/12/2024;181952
75208;SATISFACTORIO;31/12/2024;188969
75209;SATISFACTORIO;31/12/2024;420715
75210;BUENO;31/12/2024;91024036
75211;SATISFACTORIO;31/12/2024;149207
75212;SATISFACTORIO;31/12/2024;356721
75213;SATISFACTORIO;31/12/2024;150754
75214;BUENO;31/12/2024;817274
75215;SATISFACTORIO;31/12/2024;91029248
75216;SATISFACTORIO;31/12/2024;322541
75217;GRAVE;31/12/2024;447020
75218;BUENO;31/12/2024;519295
75219;GRAVE;31/12/2024;354835
75220;SATISFACTORIO;31/12/2024;325197
75221;SATISFACTORIO;31/12/2024;91016364
75222;BUENO;31/12/2024;147809
75223;SATISFACTORIO;31/12/2024;181358
75224;BUENO;31/12/2024;507158
75225;SATISFACTORIO;31/12/2024;91011812
75226;SATISFACTORIO;31/12/2024;323905
75227;SATISFACTORIO;31/12/2024;472190
75228;SATISFACTORIO;31/12/2024;205773
75229;SATISFACTORIO;31/12/2024;187807
75230;GRAVE;31/12/2024;151128
75231;SATISFACTORIO;31/12/2024;472731
75232;SATISFACTORIO;31/12/2024;181975
75233;SATISFACTORIO;31/12/2024;139075
75234;BUENO;31/12/2024;452644
75235;SATISFACTORIO;31/12/2024;167098
75236;SATISFACTORIO;31/12/2024;162261
75237;SATISFACTORIO;31/12/2024;441576
75238;BUENO;31/12/2024;91030785
75239;BUENO;31/12/2024;451588
75240;SATISFACTORIO;31/12/2024;182761
75241;SATISFACTORIO;31/12/2024;91013054
75242;SATISFACTORIO;31/12/2024;518889
75243;BUENO;31/12/2024;524292
75244;SATISFACTORIO;31/12/2024;183842
75245;SATISFACTORIO;31/12/2024;91029607
75246;SATISFACTORIO;31/12/2024;148509
75247;SATISFACTORIO;31/12/2024;91013945
75248;BUENO;31/12/2024;144829
75249;BUENO;31/12/2024;366417
75250;MUY POBRE;31/12/2024;487892
75251;JUSTO;31/12/2024;91019952
75252;GRAVE;31/12/2024;900461
75253;GRAVE;31/12/2024;211683
75254;SATISFACTORIO;31/12/2024;91015359
75255;BUENO;31/12/2024;420406
75256;BUENO;31/12/2024;184057
75257;SATISFACTORIO;31/12/2024;189054
75258;BUENO;31/12/2024;453192
75259;SATISFACTORIO;31/12/2024;151537
75260;BUENO;31/12/2024;212333
75261;SATISFACTORIO;31/12/2024;181134
75262;BUENO;31/12/2024;291305
75263;MUY POBRE;31/12/2024;176723
75264;GRAVE;31/12/2024;181760
75265;SATISFACTORIO;31/12/2024;143933
75266;SATISFACTORIO;31/12/2024;147452
75267;BUENO;31/12/2024;167619
75268;SATISFACTORIO;31/12/2024;366423
75269;BUENO;31/12/2024;91016350
75270;SATISFACTORIO;31/12/2024;184786
75271;SATISFACTORIO;31/12/2024;24119991
75272;BUENO;31/12/2024;137750
75273;SATISFACTORIO;31/12/2024;205050
75274;SATISFACTORIO;31/12/2024;148417
75275;SATISFACTORIO;31/12/2024;184322
75276;SATISFACTORIO;31/12/2024;91019202
75277;SATISFACTORIO;31/12/2024;180070
75278;SATISFACTORIO;31/12/2024;181328
75279;GRAVE;31/12/2024;91020718
75280;BUENO;31/12/2024;169213
75281;SATISFACTORIO;31/12/2024;209539
75282;SATISFACTORIO;31/12/2024;176550
